#wavelength,transmission
9.610199900000000461e-01,2.219159199999999949e-12
9.610981699999999739e-01,2.401198499999999848e-12
9.611763599999999519e-01,2.597889299999999949e-12
9.612545399999999907e-01,2.810334800000000147e-12
9.613327200000000294e-01,3.039726399999999955e-12
9.614108999999999572e-01,3.287476500000000043e-12
9.614890799999999960e-01,3.554997100000000041e-12
9.615672600000000347e-01,3.843788800000000239e-12
9.616454500000000127e-01,4.155528399999999647e-12
9.617236300000000515e-01,4.492069599999999631e-12
9.618018099999999793e-01,4.855177399999999628e-12
9.618799900000000180e-01,5.246970300000000382e-12
9.619581699999999458e-01,5.669742900000000091e-12
9.620363499999999846e-01,6.125790100000000353e-12
9.621145399999999626e-01,6.617715700000000141e-12
9.621927200000000013e-01,7.148255600000000365e-12
9.622709000000000401e-01,7.720410899999999931e-12
9.623490799999999679e-01,8.337270600000000020e-12
9.624272600000000066e-01,9.002321000000000128e-12
9.625054400000000454e-01,9.719225200000000033e-12
9.625836300000000234e-01,1.049191100000000045e-11
9.626618099999999512e-01,1.132465799999999999e-11
9.627399899999999899e-01,1.222201299999999965e-11
9.628181700000000287e-01,1.318882899999999948e-11
9.628963499999999565e-01,1.423031499999999983e-11
9.629745299999999952e-01,1.535220700000000157e-11
9.630527100000000340e-01,1.656046300000000123e-11
9.631309000000000120e-01,1.786161400000000136e-11
9.632090800000000508e-01,1.926263300000000121e-11
9.632872599999999785e-01,2.077093399999999931e-11
9.633654400000000173e-01,2.239463700000000108e-11
9.634436199999999451e-01,2.414225899999999878e-11
9.635217999999999838e-01,2.602306800000000137e-11
9.635999899999999618e-01,2.804694899999999918e-11
9.636781700000000006e-01,3.022444800000000220e-11
9.637563500000000394e-01,3.256699700000000197e-11
9.638345299999999671e-01,3.508681899999999753e-11
9.639127100000000059e-01,3.779693300000000151e-11
9.639908900000000447e-01,4.071132799999999840e-11
9.640690800000000227e-01,4.384505300000000301e-11
9.641472599999999504e-01,4.721417100000000154e-11
9.642254399999999892e-01,5.083589399999999725e-11
9.643036200000000280e-01,5.472866800000000136e-11
9.643817999999999557e-01,5.891226399999999508e-11
9.644599799999999945e-01,6.340786399999999866e-11
9.645381699999999725e-01,6.823815100000000057e-11
9.646163500000000113e-01,7.342726599999999729e-11
9.646945300000000501e-01,7.900128999999999365e-11
9.647727099999999778e-01,8.498798000000000558e-11
9.648508900000000166e-01,9.141703600000000092e-11
