#wavelength,transmission
1.098200000000000065e+00,4.029663200000000299e-15
1.098288900000000012e+00,4.417130799999999906e-15
1.098377900000000018e+00,4.882091900000000069e-15
1.098466900000000024e+00,5.424546599999999981e-15
1.098555900000000030e+00,5.967001199999999911e-15
1.098644799999999977e+00,6.625696200000000254e-15
1.098733799999999983e+00,7.323137900000000489e-15
1.098822799999999988e+00,8.059326300000000617e-15
1.098911799999999994e+00,8.911755099999999580e-15
1.099000800000000000e+00,9.841677299999999905e-15
1.099089699999999947e+00,1.084909300000000000e-14
1.099178699999999953e+00,1.201149599999999957e-14
1.099267699999999959e+00,1.325139200000000058e-14
1.099356699999999964e+00,1.456878199999999969e-14
1.099445599999999912e+00,1.611865300000000116e-14
1.099534599999999918e+00,1.774601700000000092e-14
1.099623599999999923e+00,1.960586099999999848e-14
1.099712599999999929e+00,2.158194600000000109e-14
1.099801500000000098e+00,2.379051100000000151e-14
1.099890500000000104e+00,2.623155699999999956e-14
1.099979500000000110e+00,2.890508400000000156e-14
1.100068499999999894e+00,3.184983800000000200e-14
1.100157499999999899e+00,3.510456600000000151e-14
1.100246400000000069e+00,3.866926800000000009e-14
1.100335400000000075e+00,4.254394399999999773e-14
1.100424400000000080e+00,4.688358099999999714e-14
1.100513400000000086e+00,5.161068599999999686e-14
1.100602300000000033e+00,5.680275199999999835e-14
1.100691300000000039e+00,6.249852599999999907e-14
1.100780300000000045e+00,6.877550099999999414e-14
1.100869300000000051e+00,7.567242399999999997e-14
1.100958300000000056e+00,8.322804299999999492e-14
1.101047200000000004e+00,9.151984999999999953e-14
1.101136200000000009e+00,1.006640900000000055e-13
1.101225200000000015e+00,1.106607499999999963e-13
1.101314200000000021e+00,1.216648300000000100e-13
1.101403099999999968e+00,1.337538200000000045e-13
1.101492099999999974e+00,1.470052099999999881e-13
1.101581099999999980e+00,1.614964999999999925e-13
1.101670099999999985e+00,1.774601699999999902e-13
1.101758999999999933e+00,1.948962099999999958e-13
1.101847999999999939e+00,2.140758599999999957e-13
1.101936999999999944e+00,2.350766000000000002e-13
1.102025999999999950e+00,2.580921800000000002e-13
1.102114999999999956e+00,2.833163200000000046e-13
1.102203899999999903e+00,3.109815000000000113e-13
1.102292899999999909e+00,3.412814699999999861e-13
1.102381899999999915e+00,3.744486999999999916e-13
1.102470899999999920e+00,4.107931599999999960e-13
1.102559800000000090e+00,4.505473399999999828e-13
1.102648800000000096e+00,4.941374400000000093e-13
1.102737800000000101e+00,5.418347099999999972e-13
1.102826800000000107e+00,5.940265900000000149e-13
1.102915700000000054e+00,6.511780700000000148e-13
1.103004700000000060e+00,7.136378500000000478e-13
1.103093700000000066e+00,7.820646299999999886e-13
1.103182700000000072e+00,8.568458800000000139e-13
1.103271700000000077e+00,9.386402900000000129e-13
1.103360600000000025e+00,1.028067800000000023e-12
1.103449600000000030e+00,1.125864600000000041e-12
1.103538600000000036e+00,1.232767000000000093e-12
1.103627600000000042e+00,1.349549700000000069e-12
1.103716499999999989e+00,1.477220300000000012e-12
1.103805499999999995e+00,1.616669899999999959e-12
1.103894500000000001e+00,1.769022100000000070e-12
1.103983500000000006e+00,1.935478199999999919e-12
1.104072399999999954e+00,2.117161800000000067e-12
1.104161399999999960e+00,2.315583899999999944e-12
1.104250399999999965e+00,2.532178300000000049e-12
1.104339399999999971e+00,2.768572299999999900e-12
1.104428399999999977e+00,3.026586999999999814e-12
1.104517299999999924e+00,3.308082199999999832e-12
1.104606299999999930e+00,3.615189099999999952e-12
1.104695299999999936e+00,3.950154799999999626e-12
1.104784299999999941e+00,4.315536799999999775e-12
1.104873200000000111e+00,4.713931000000000061e-12
1.104962199999999894e+00,5.148204699999999699e-12
1.105051199999999900e+00,5.621690099999999704e-12
1.105140199999999906e+00,6.137680699999999753e-12
1.105229100000000075e+00,6.700012400000000016e-12
1.105318100000000081e+00,7.312598699999999413e-12
1.105407100000000087e+00,7.980011699999999812e-12
1.105496100000000093e+00,8.706900899999999295e-12
1.105585100000000098e+00,9.498497299999999620e-12
1.105674000000000046e+00,1.036041899999999982e-11
1.105763000000000051e+00,1.129871099999999980e-11
1.105852000000000057e+00,1.231999799999999966e-11
1.105941000000000063e+00,1.343148699999999963e-11
1.106029900000000010e+00,1.464092900000000053e-11
1.106118900000000016e+00,1.595669099999999849e-11
1.106207900000000022e+00,1.738791900000000153e-11
1.106296900000000027e+00,1.894449300000000031e-11
1.106385799999999975e+00,2.063714499999999910e-11
1.106474799999999981e+00,2.247738400000000160e-11
1.106563799999999986e+00,2.447780099999999953e-11
1.106652799999999992e+00,2.665203699999999948e-11
1.106741799999999998e+00,2.901473699999999950e-11
1.106830699999999945e+00,3.158186499999999975e-11
1.106919699999999951e+00,3.437062399999999828e-11
1.107008699999999957e+00,3.739965200000000083e-11
1.107097699999999962e+00,4.068913600000000257e-11
1.107186599999999910e+00,4.426085099999999772e-11
1.107275599999999915e+00,4.813843400000000200e-11
1.107364599999999921e+00,5.234733900000000081e-11
1.107453599999999927e+00,5.691511700000000102e-11
1.107542500000000096e+00,6.187164200000000630e-11
1.107631500000000102e+00,6.724903399999999854e-11
1.107720500000000108e+00,7.308216499999999730e-11
1.107809499999999892e+00,7.940854199999999875e-11
1.107898499999999897e+00,8.626881099999999515e-11
1.107987400000000067e+00,9.370675599999999371e-11
1.108076400000000072e+00,1.017697600000000048e-10
1.108165400000000078e+00,1.105088999999999998e-10
1.108254400000000084e+00,1.199793500000000082e-10
1.108343300000000031e+00,1.302405699999999873e-10
1.108432300000000037e+00,1.413568599999999874e-10
1.108521300000000043e+00,1.533975000000000123e-10
1.108610300000000048e+00,1.664371000000000021e-10
1.108699199999999996e+00,1.805564199999999961e-10
1.108788200000000002e+00,1.958422099999999889e-10
1.108877200000000007e+00,2.123881999999999977e-10
1.108966200000000013e+00,2.302954000000000028e-10
1.109055200000000019e+00,2.496725799999999923e-10
1.109144099999999966e+00,2.706369799999999970e-10
1.109233099999999972e+00,2.933149999999999844e-10
1.109322099999999978e+00,3.178425499999999965e-10
1.109411099999999983e+00,3.443662999999999795e-10
1.109499999999999931e+00,3.730439400000000112e-10
1.109588999999999936e+00,4.040453399999999885e-10
1.109677999999999942e+00,4.375533000000000218e-10
1.109766999999999948e+00,4.737646299999999723e-10
1.109855999999999954e+00,5.128909900000000406e-10
1.109944899999999901e+00,5.551601800000000511e-10
1.110033899999999907e+00,6.008172000000000374e-10
