#wavelength,transmission
2.248576738369184813e+00,1.542046077039528227e-04
2.248658161630815666e+00,1.607317862793770599e-04
2.248739584892446519e+00,1.675163436184902834e-04
2.248821008154077372e+00,1.745675856658253095e-04
2.248902431415708225e+00,1.818951191502618471e-04
2.248983854677339078e+00,1.895088598772634570e-04
2.249065277938969487e+00,1.974190411947246893e-04
2.249146701200600340e+00,2.056362226351198474e-04
2.249228124462231193e+00,2.141712987350572871e-04
2.249309547723862046e+00,2.230355080336067280e-04
2.249390970985492899e+00,2.322404422516063883e-04
2.249472394247123752e+00,2.417980556522148427e-04
2.249553817508754605e+00,2.517206745850903522e-04
2.249635240770385458e+00,2.620210072145950008e-04
2.249716664032016311e+00,2.727121534338331171e-04
2.249798087293647164e+00,2.838076149649209072e-04
2.249879510555278017e+00,2.953213056466790008e-04
2.249960933816908870e+00,3.072675619110717743e-04
2.250042357078539279e+00,3.196611534479520456e-04
2.250123780340170132e+00,3.325172940604946515e-04
2.250205203601800985e+00,3.458516527094644319e-04
2.250286626863431838e+00,3.596803647491444338e-04
2.250368050125062691e+00,3.740200433535547145e-04
2.250449473386693544e+00,3.888877911336248439e-04
2.250530896648324397e+00,4.043012119454080866e-04
2.250612319909955250e+00,4.202784228890278900e-04
2.250693743171586103e+00,4.368380664980923999e-04
2.250775166433216956e+00,4.539993231190476465e-04
2.250856589694847809e+00,4.717819234803358771e-04
2.250938012956478662e+00,4.902061614499043105e-04
2.251019436218109071e+00,5.092929069806215224e-04
2.251100859479739924e+00,5.290636192426760977e-04
2.251182282741370777e+00,5.495403599407051171e-04
2.251263706003001630e+00,5.707458068156548653e-04
2.251345129264632483e+00,5.927032673286794636e-04
2.251426552526263336e+00,6.154366925254898830e-04
2.251507975787894189e+00,6.389706910794324931e-04
2.251589399049525042e+00,6.633305435106044224e-04
2.251670822311155895e+00,6.885422165792409732e-04
2.251752245572786748e+00,7.146323778498442792e-04
2.251833668834417601e+00,7.416284104240239037e-04
2.251915092096048454e+00,7.695584278384740061e-04
2.251996515357678863e+00,7.984512891249097126e-04
2.252077938619309716e+00,8.283366140290510668e-04
2.252159361880940569e+00,8.592447983827395872e-04
2.252240785142571422e+00,8.912070296283944445e-04
2.252322208404202275e+00,9.242553024888345648e-04
2.252403631665833128e+00,9.584224347794660171e-04
2.252485054927463981e+00,9.937420833568341716e-04
2.252566478189094834e+00,1.030248760200051881e-03
2.252647901450725687e+00,1.067977848618265188e-03
2.252729324712356540e+00,1.106965619579568108e-03
2.252810747973987393e+00,1.147249248154962866e-03
2.252892171235618246e+00,1.188866830071811428e-03
2.252973594497248655e+00,1.231857398369094704e-03
2.253055017758879508e+00,1.276260940150730251e-03
2.253136441020510361e+00,1.322118413424636487e-03
2.253217864282141214e+00,1.369471764026306340e-03
2.253299287543772067e+00,1.418363942615417104e-03
2.253380710805402920e+00,1.468838921738372565e-03
2.253462134067033773e+00,1.520941712949140309e-03
